clone_pair,start_commit,end_commit,genealogy
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^446^458+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1462^1474,4b2c1aa,2439710,"I,AB,167dd96,2-I,B,6155da6,1-I,AB,b4d076c,2-I,AB,6a32fa8,2-I,A,641b6b2,1-I,B,a67d059,2"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^560^575+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^800^815,4b2c1aa,2439710,"I,B,452a1df,1-I,A,167dd96,1-I,AB,871b20e,2-I,B,7c2f448,1-I,B,6683cea,5-I,A,b4d076c,1-I,AB,6a32fa8,2-I,A,641b6b2,1-I,B,dbac7fb,1-I,B,a67d059,5"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^560^575+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1180^1195,4b2c1aa,2439710,"I,A,167dd96,1-I,A,871b20e,1-I,AB,b4d076c,2-I,A,6a32fa8,1-I,A,641b6b2,1-I,B,a67d059,4"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^560^575+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1216^1231,4b2c1aa,2439710,"I,B,205223a,1-I,A,167dd96,1-I,AB,871b20e,2-I,B,791ddf0,1-I,B,9dbd6a7,1-I,A,b4d076c,1-I,AB,6a32fa8,2-I,A,641b6b2,1-I,B,a67d059,15"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^560^575+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1291^1307,4b2c1aa,2439710,"I,AB,167dd96,2-I,A,871b20e,1-I,A,b4d076c,1-I,AB,6a32fa8,2-I,AB,641b6b2,2"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^694^709+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1180^1195,4b2c1aa,2439710,"I,A,205223a,1-I,A,871b20e,1-I,A,791ddf0,1-I,B,b4d076c,1-I,A,6a32fa8,1-I,AB,a67d059,15"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^694^709+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1216^1231,4b2c1aa,2439710,"I,AB,205223a,2-I,AB,871b20e,2-I,AB,791ddf0,2-I,B,9dbd6a7,1-I,AB,6a32fa8,2-I,AB,a67d059,26"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^694^709+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1291^1307,4b2c1aa,2439710,"I,A,205223a,1-I,B,167dd96,1-I,A,871b20e,1-I,A,791ddf0,1-I,AB,6a32fa8,2-I,B,641b6b2,1-I,A,a67d059,11"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^712^727+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1180^1195,4b2c1aa,2439710,"I,A,167dd96,1-I,A,871b20e,1-I,AB,b4d076c,2-I,A,6a32fa8,1-I,A,641b6b2,1-I,B,a67d059,4"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^712^727+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1216^1231,4b2c1aa,2439710,"I,B,205223a,1-I,A,167dd96,1-I,AB,871b20e,2-I,B,791ddf0,1-I,B,9dbd6a7,1-I,A,b4d076c,1-I,AB,6a32fa8,2-I,A,641b6b2,1-I,B,a67d059,15"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^712^727+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1291^1307,4b2c1aa,2439710,"I,AB,167dd96,2-I,A,871b20e,1-I,A,b4d076c,1-I,AB,6a32fa8,2-I,AB,641b6b2,2"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^800^815+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1180^1195,4b2c1aa,2439710,"I,A,452a1df,1-I,A,871b20e,1-I,A,7c2f448,1-I,A,6683cea,5-I,B,b4d076c,1-I,A,6a32fa8,1-I,A,dbac7fb,1-I,AB,a67d059,9"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^800^815+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1198^1213,4b2c1aa,3b3f724,"I,B,205223a,5-I,A,452a1df,1-I,A,871b20e,1-I,A,7c2f448,1-I,A,6683cea,5-I,A,6a32fa8,1-I,A,dbac7fb,1-I,AB,a67d059,16"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^800^815+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1216^1231,4b2c1aa,2439710,"I,B,205223a,1-I,A,452a1df,1-I,AB,871b20e,2-I,B,791ddf0,1-I,B,9dbd6a7,1-I,A,7c2f448,1-I,A,6683cea,5-I,AB,6a32fa8,2-I,A,dbac7fb,1-I,AB,a67d059,20"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^800^815+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1234^1249,4b2c1aa,2439710,"I,A,452a1df,1-I,B,167dd96,1-I,AB,871b20e,2-I,A,7c2f448,1-I,A,6683cea,5-I,B,b4d076c,1-I,AB,6a32fa8,2-I,B,641b6b2,1-I,A,dbac7fb,1-I,A,a67d059,5"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^800^815+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1273^1288,4b2c1aa,2439710,"I,A,452a1df,1-I,B,167dd96,1-I,A,871b20e,1-I,A,7c2f448,1-I,A,6683cea,5-I,AB,6a32fa8,2-I,B,641b6b2,1-I,A,dbac7fb,1-I,A,a67d059,5"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^800^815+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1291^1307,4b2c1aa,2439710,"I,A,452a1df,1-I,B,167dd96,1-I,A,871b20e,1-I,A,7c2f448,1-I,A,6683cea,5-I,AB,6a32fa8,2-I,B,641b6b2,1-I,A,dbac7fb,1-I,A,a67d059,5"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1180^1195+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1198^1213,4b2c1aa,3b3f724,"I,B,205223a,5-I,A,b4d076c,1-I,AB,a67d059,15"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1180^1195+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1216^1231,4b2c1aa,2439710,"I,B,205223a,1-I,B,871b20e,1-I,B,791ddf0,1-I,B,9dbd6a7,1-I,A,b4d076c,1-I,B,6a32fa8,1-I,AB,a67d059,19"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1180^1195+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1234^1249,4b2c1aa,2439710,"I,B,167dd96,1-I,B,871b20e,1-I,AB,b4d076c,2-I,B,6a32fa8,1-I,B,641b6b2,1-I,A,a67d059,4"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1180^1195+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1273^1288,4b2c1aa,2439710,"I,B,167dd96,1-I,A,b4d076c,1-I,B,6a32fa8,1-I,B,641b6b2,1-I,A,a67d059,4"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1180^1195+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1291^1307,4b2c1aa,2439710,"I,B,167dd96,1-I,A,b4d076c,1-I,B,6a32fa8,1-I,B,641b6b2,1-I,A,a67d059,4"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1198^1213+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1216^1231,4b2c1aa,3b3f724,"I,AB,205223a,6-I,B,871b20e,1-I,B,791ddf0,1-I,B,9dbd6a7,1-I,B,6a32fa8,1-I,AB,a67d059,26"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1198^1213+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1291^1307,4b2c1aa,3b3f724,"I,A,205223a,5-I,B,167dd96,1-I,B,6a32fa8,1-I,B,641b6b2,1-I,A,a67d059,11"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1216^1231+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1234^1249,4b2c1aa,2439710,"I,A,205223a,1-I,B,167dd96,1-I,AB,871b20e,2-I,A,791ddf0,1-I,A,9dbd6a7,1-I,B,b4d076c,1-I,AB,6a32fa8,2-I,B,641b6b2,1-I,A,a67d059,15"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1216^1231+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1273^1288,4b2c1aa,2439710,"I,A,205223a,1-I,B,167dd96,1-I,A,871b20e,1-I,A,791ddf0,1-I,A,9dbd6a7,1-I,AB,6a32fa8,2-I,B,641b6b2,1-I,A,a67d059,15"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1216^1231+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1291^1307,4b2c1aa,2439710,"I,A,205223a,1-I,B,167dd96,1-I,A,871b20e,1-I,A,791ddf0,1-I,A,9dbd6a7,1-I,AB,6a32fa8,2-I,B,641b6b2,1-I,A,a67d059,15"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1234^1249+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1291^1307,4b2c1aa,2439710,"I,AB,167dd96,2-I,A,871b20e,1-I,A,b4d076c,1-I,AB,6a32fa8,2-I,AB,641b6b2,2"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1273^1288+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1291^1307,4b2c1aa,2439710,"I,AB,167dd96,2-I,AB,6a32fa8,2-I,AB,641b6b2,2"
src/test/java/com/puppycrawl/tools/checkstyle/MainTest.java^537^548+src/test/java/com/puppycrawl/tools/checkstyle/MainTest.java^552^563,cf96dd9,50b1712,"I,B,0056c1b,1-I,A,dcb45a2,1-I,B,dab682c,12"
src/test/java/com/puppycrawl/tools/checkstyle/BaseCheckTestSupport.java^143^163+src/test/java/com/puppycrawl/tools/checkstyle/checks/javadoc/WriteTagCheckTest.java^205^225,8db417d,1dcd6fc,"I,B,871b20e,1-I,B,28be7d2,1-I,A,ffceb9d,2-I,AB,fbf3f95,2-I,B,b1a0f2b,2"
src/test/java/com/puppycrawl/tools/checkstyle/MainTest.java^341^356+src/test/java/com/puppycrawl/tools/checkstyle/MainTest.java^361^381,8db417d,1d90585,"I,AB,980e535,31"
src/test/java/com/puppycrawl/tools/checkstyle/MainTest.java^582^593+src/test/java/com/puppycrawl/tools/checkstyle/MainTest.java^597^608,8db417d,4b8e508,"I,AB,6ee753a,3-I,B,de022d2,1-I,AB,91d9386,2-I,A,df2d98b,1-I,AB,86dcb80,21"
src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/RequireThisCheck.java^685^704+src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/RequireThisCheck.java^748^768,68b49fd,2439710,"I,A,f6bec16,1-I,B,d274db7,6-I,A,7d2bf16,1-I,A,45e7e36,1"
src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/RequireThisCheck.java^685^704+src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/RequireThisCheck.java^716^736,68b49fd,2439710,"I,A,f6bec16,1-I,B,7790f31,1-I,A,7d2bf16,1-I,A,45e7e36,1"
src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/RequireThisCheck.java^715^736+src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/RequireThisCheck.java^747^768,68b49fd,2439710,"I,B,d274db7,6-I,A,7790f31,1"
src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/DeclarationOrderCheck.java^336^355+src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/RequireThisCheck.java^716^736,68b49fd,2439710,"I,B,7790f31,1-I,A,910e4a6,2"
src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/DeclarationOrderCheck.java^336^355+src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/RequireThisCheck.java^748^768,68b49fd,2439710,"I,B,d274db7,6-I,A,910e4a6,2"
src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/DeclarationOrderCheck.java^336^355+src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/RequireThisCheck.java^685^704,68b49fd,2439710,"I,B,f6bec16,1-I,A,910e4a6,2-I,B,7d2bf16,1-I,B,45e7e36,1"
src/test/java/com/puppycrawl/tools/checkstyle/MainTest.java^591^602+src/test/java/com/puppycrawl/tools/checkstyle/MainTest.java^606^617,68b49fd,4b8e508,"I,A,6ee753a,1-I,B,de022d2,6-I,AB,91d9386,2-I,A,f3143fa,1-I,AB,86dcb80,16"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^293^308+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1356^1370,d4791bc,2439710,"I,B,871b20e,1-I,AB,b4d076c,2-I,A,6a32fa8,1-I,A,3fbeb2a,2-I,AB,a67d059,4"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^293^308+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1374^1388,d4791bc,2439710,"I,AB,b4d076c,2-I,A,6a32fa8,1-I,A,3fbeb2a,2-I,AB,a67d059,4"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^293^308+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1444^1461,d4791bc,2439710,"I,B,167dd96,1-I,AB,b4d076c,2-I,A,6a32fa8,1-I,A,3fbeb2a,2-I,AB,a67d059,7"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^312^328+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1356^1370,d4791bc,2439710,"I,B,871b20e,1-I,AB,b4d076c,2-I,A,6a32fa8,1-I,AB,a67d059,4"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^312^328+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1374^1388,d4791bc,2439710,"I,AB,b4d076c,2-I,A,6a32fa8,1-I,AB,a67d059,4"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^312^328+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1444^1461,d4791bc,2439710,"I,B,167dd96,1-I,AB,b4d076c,2-I,A,6a32fa8,1-I,AB,a67d059,7"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^482^501+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1356^1370,d4791bc,2439710,"I,B,871b20e,1-I,AB,b4d076c,2-I,A,6a32fa8,1-I,AB,a67d059,7"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^505^521+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1356^1370,d4791bc,2439710,"I,A,205223a,1-I,B,871b20e,1-I,AB,b4d076c,2-I,A,6a32fa8,1-I,AB,a67d059,3"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^505^521+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1374^1388,d4791bc,2439710,"I,A,205223a,1-I,AB,b4d076c,2-I,A,6a32fa8,1-I,AB,a67d059,3"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^505^521+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1444^1461,d4791bc,2439710,"I,A,205223a,1-I,B,167dd96,1-I,AB,b4d076c,2-I,A,6a32fa8,1-I,AB,a67d059,6"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1356^1370+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1374^1388,d4791bc,2439710,"I,A,871b20e,1-I,AB,b4d076c,2-I,AB,a67d059,2"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1356^1370+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1444^1461,d4791bc,2439710,"I,B,167dd96,1-I,A,871b20e,1-I,AB,b4d076c,2-I,AB,a67d059,5"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1374^1388+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1444^1461,d4791bc,2439710,"I,B,167dd96,1-I,AB,b4d076c,2-I,AB,a67d059,5"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^293^308+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1426^1440,d4791bc,2439710,"I,AB,b4d076c,2-I,A,6a32fa8,1-I,A,3fbeb2a,2-I,AB,a67d059,4"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^312^328+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1426^1440,d4791bc,2439710,"I,AB,b4d076c,2-I,A,6a32fa8,1-I,AB,a67d059,4"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^482^501+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1444^1461,d4791bc,2439710,"I,B,167dd96,1-I,AB,b4d076c,2-I,A,6a32fa8,1-I,AB,a67d059,10"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^505^521+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1426^1440,d4791bc,2439710,"I,A,205223a,1-I,AB,b4d076c,2-I,A,6a32fa8,1-I,AB,a67d059,3"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1356^1370+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1426^1440,d4791bc,2439710,"I,A,871b20e,1-I,AB,b4d076c,2-I,AB,a67d059,2"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^293^308+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1408^1422,d4791bc,2439710,"I,A,b4d076c,1-I,A,6a32fa8,1-I,A,3fbeb2a,2-I,AB,a67d059,10"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^312^328+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1408^1422,d4791bc,2439710,"I,A,b4d076c,1-I,A,6a32fa8,1-I,AB,a67d059,10"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^482^501+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1408^1422,d4791bc,2439710,"I,A,b4d076c,1-I,A,6a32fa8,1-I,AB,a67d059,13"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^505^521+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1408^1422,d4791bc,2439710,"I,A,205223a,1-I,A,b4d076c,1-I,A,6a32fa8,1-I,AB,a67d059,9"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1356^1370+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1408^1422,d4791bc,2439710,"I,A,871b20e,1-I,A,b4d076c,1-I,AB,a67d059,8"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1408^1422+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1444^1461,d4791bc,2439710,"I,B,167dd96,1-I,B,b4d076c,1-I,AB,a67d059,11"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^561^576+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1244^1259,d4791bc,2439710,"I,AB,167dd96,2-I,AB,871b20e,2-I,AB,b4d076c,2-I,AB,6a32fa8,2-I,AB,641b6b2,2"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^561^576+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1280^1295,d4791bc,2439710,"I,AB,167dd96,2-I,AB,871b20e,2-I,AB,b4d076c,2-I,AB,6a32fa8,2-I,AB,641b6b2,2"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^561^576+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1319^1334,d4791bc,2439710,"I,AB,167dd96,2-I,AB,871b20e,2-I,AB,b4d076c,2-I,AB,6a32fa8,2-I,AB,641b6b2,2"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^704^719+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1244^1259,d4791bc,2439710,"I,AB,167dd96,2-I,AB,871b20e,2-I,AB,b4d076c,2-I,AB,6a32fa8,2-I,AB,641b6b2,2"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^704^719+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1319^1334,d4791bc,2439710,"I,AB,167dd96,2-I,AB,871b20e,2-I,AB,b4d076c,2-I,AB,6a32fa8,2-I,AB,641b6b2,2"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^722^737+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1244^1259,d4791bc,2439710,"I,AB,167dd96,2-I,AB,871b20e,2-I,AB,b4d076c,2-I,AB,6a32fa8,2-I,AB,641b6b2,2"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^722^737+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1280^1295,d4791bc,2439710,"I,AB,167dd96,2-I,AB,871b20e,2-I,AB,b4d076c,2-I,AB,6a32fa8,2-I,AB,641b6b2,2"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^722^737+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1319^1334,d4791bc,2439710,"I,AB,167dd96,2-I,AB,871b20e,2-I,AB,b4d076c,2-I,AB,6a32fa8,2-I,AB,641b6b2,2"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^740^755+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1244^1259,d4791bc,2439710,"I,AB,167dd96,2-I,AB,871b20e,2-I,AB,b4d076c,2-I,AB,6a32fa8,2-I,AB,641b6b2,2"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^740^755+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1280^1295,d4791bc,2439710,"I,AB,167dd96,2-I,AB,871b20e,2-I,AB,b4d076c,2-I,AB,6a32fa8,2-I,AB,641b6b2,2"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^740^755+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1319^1334,d4791bc,2439710,"I,AB,167dd96,2-I,AB,871b20e,2-I,AB,b4d076c,2-I,AB,6a32fa8,2-I,AB,641b6b2,2"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1244^1259+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1280^1295,d4791bc,2439710,"I,AB,167dd96,2-I,AB,871b20e,2-I,AB,b4d076c,2-I,AB,6a32fa8,2-I,AB,641b6b2,2"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1244^1259+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1319^1334,d4791bc,2439710,"I,AB,167dd96,2-I,AB,871b20e,2-I,AB,b4d076c,2-I,AB,6a32fa8,2-I,AB,641b6b2,2"
src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1280^1295+src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/IndentationCheckTest.java^1319^1334,d4791bc,2439710,"I,AB,167dd96,2-I,AB,871b20e,2-I,AB,b4d076c,2-I,AB,6a32fa8,2-I,AB,641b6b2,2"
src/test/java/com/puppycrawl/tools/checkstyle/CheckerTest.java^387^412+src/test/java/com/puppycrawl/tools/checkstyle/CheckerTest.java^444^467,d4791bc,2439710,"I,AB,167dd96,2-I,A,de022d2,1-I,AB,7e9ff76,26-I,B,9cd7b55,2-I,AB,b1a0f2b,2-I,AB,da936a0,11-I,A,641b6b2,1-I,A,676dd7c,2"
